geoid,geoid20,year,denom_total_pop,lowaccess_count,lowaccess_li_count,lowaccess_kids_count,lowaccess_seniors_count
1400000US06037503704,6037503704,2019,4490,194,41,37,26
1400000US06037503705,6037503705,2019,3514,146,31,28,20
1400000US06037503801,6037503801,2019,4069,381,129,88,61
1400000US06037503802,6037503802,2019,5054,0,0,0,0
1400000US06037503901,6037503901,2019,2700,0,0,0,0
1400000US06037503902,6037503902,2019,4635,13,2,1,2
1400000US06037504001,6037504001,2019,5709,0,0,0,0
1400000US06037504002,6037504002,2019,5383,0,0,0,0
1400000US06037504101,6037504101,2019,5126,0,0,0,0
1400000US06037504200,6037504200,2019,5642,700,412,37,415
1400000US06037530005,6037530005,2019,4346,101,8,15,19
1400000US06037530006,6037530006,2019,3963,0,0,0,0
1400000US06037530007,6037530007,2019,6647,858,211,163,210
1400000US06037530101,6037530101,2019,5398,0,0,0,0
1400000US06037530102,6037530102,2019,5116,0,0,0,0
1400000US06037530202,6037530202,2019,4056,0,0,0,0
1400000US06037530203,6037530203,2019,3238,0,0,0,0
1400000US06037530204,6037530204,2019,3682,0,0,0,0
1400000US06037530301,6037530301,2019,2168,0,0,0,0
1400000US06037530302,6037530302,2019,6556,0,0,0,0
1400000US06037530400,6037530400,2019,3683,13,8,4,3
1400000US06037530500,6037530500,2019,4567,166,94,61,14
1400000US06037530603,6037530603,2019,5016,0,0,0,0
1400000US06037530700,6037530700,2019,2213,0,0,0,0
1400000US06037530801,6037530801,2019,6325,0,0,0,0
1400000US06037530802,6037530802,2019,3664,0,0,0,0
1400000US06037530901,6037530901,2019,4080,0,0,0,0
1400000US06037530902,6037530902,2019,4160,0,0,0,0
1400000US06037531000,6037531000,2019,5628,0,0,0,0
1400000US06037531101,6037531101,2019,5089,0,0,0,0
1400000US06037531102,6037531102,2019,3547,0,0,0,0
1400000US06037531201,6037531201,2019,5333,0,0,0,0
1400000US06037531202,6037531202,2019,4747,0,0,0,0
1400000US06037531301,6037531301,2019,5601,0,0,0,0
1400000US06037531302,6037531302,2019,6707,99,69,34,8
1400000US06037531502,6037531502,2019,3273,0,0,0,0
1400000US06037531503,6037531503,2019,3115,0,0,0,0
1400000US06037531504,6037531504,2019,4414,0,0,0,0
1400000US06037531602,6037531602,2019,4494,0,0,0,0
1400000US06037531603,6037531603,2019,3568,0,0,0,0
1400000US06037531604,6037531604,2019,3580,0,0,0,0
1400000US06037531701,6037531701,2019,5718,0,0,0,0
1400000US06037531702,6037531702,2019,4754,0,0,0,0
1400000US06037531800,6037531800,2019,5066,0,0,0,0
1400000US06037531901,6037531901,2019,6499,0,0,0,0
1400000US06037531902,6037531902,2019,4075,0,0,0,0
1400000US06037532001,6037532001,2019,3415,0,0,0,0
1400000US06037532002,6037532002,2019,3151,206,117,73,9
1400000US06037532101,6037532101,2019,6660,0,0,0,0
1400000US06037532102,6037532102,2019,3574,5,1,2,0
1400000US06037532200,6037532200,2019,6836,2723,1470,977,130
1400000US06037532302,6037532302,2019,4690,868,498,254,91
1400000US06037532303,6037532303,2019,4464,1292,433,375,134
1400000US06037532304,6037532304,2019,5156,1100,593,274,107
1400000US06037532500,6037532500,2019,4077,0,0,0,0
1400000US06037532605,6037532605,2019,3715,0,0,0,0
1400000US06037532606,6037532606,2019,4284,0,0,0,0
1400000US06037532607,6037532607,2019,6858,0,0,0,0
1400000US06037532700,6037532700,2019,2257,0,0,0,0
1400000US06037532800,6037532800,2019,4409,0,0,0,0
1400000US06037532900,6037532900,2019,6681,0,0,0,0
1400000US06037533001,6037533001,2019,4527,0,0,0,0
1400000US06037533002,6037533002,2019,1672,0,0,0,0
1400000US06037533103,6037533103,2019,4727,0,0,0,0
1400000US06037533104,6037533104,2019,4356,0,0,0,0
1400000US06037533105,6037533105,2019,2580,0,0,0,0
1400000US06037533108,6037533108,2019,5388,0,0,0,0
1400000US06037533201,6037533201,2019,2805,0,0,0,0
1400000US06037533204,6037533204,2019,4572,0,0,0,0
1400000US06037533300,6037533300,2019,3558,0,0,0,0
1400000US06037533401,6037533401,2019,5001,0,0,0,0
1400000US06037533402,6037533402,2019,4105,0,0,0,0
1400000US06037533403,6037533403,2019,2953,0,0,0,0
1400000US06037533501,6037533501,2019,3090,0,0,0,0
1400000US06037533504,6037533504,2019,4063,0,0,0,0
1400000US06037533601,6037533601,2019,4504,0,0,0,0
1400000US06037533602,6037533602,2019,5420,0,0,0,0
1400000US06037533603,6037533603,2019,6619,0,0,0,0
1400000US06037533701,6037533701,2019,3934,0,0,0,0
1400000US06037533702,6037533702,2019,3524,0,0,0,0
1400000US06037533703,6037533703,2019,2771,0,0,0,0
1400000US06037533803,6037533803,2019,6359,0,0,0,0
1400000US06037533804,6037533804,2019,4543,0,0,0,0
1400000US06037533805,6037533805,2019,3636,0,0,0,0
1400000US06037533806,6037533806,2019,3198,0,0,0,0
1400000US06037533901,6037533901,2019,6065,0,0,0,0
1400000US06037533902,6037533902,2019,4051,0,0,0,0
1400000US06037534001,6037534001,2019,5613,0,0,0,0
1400000US06037534002,6037534002,2019,4350,0,0,0,0
1400000US06037534101,6037534101,2019,2285,0,0,0,0
1400000US06037534102,6037534102,2019,6263,0,0,0,0
1400000US06037534201,6037534201,2019,4439,0,0,0,0
1400000US06037534202,6037534202,2019,5790,0,0,0,0
1400000US06037534203,6037534203,2019,3204,0,0,0,0
1400000US06037534301,6037534301,2019,4630,0,0,0,0
1400000US06037534302,6037534302,2019,4443,0,0,0,0
1400000US06037534403,6037534403,2019,2986,0,0,0,0
1400000US06037534404,6037534404,2019,3647,0,0,0,0
1400000US06037534405,6037534405,2019,4292,0,0,0,0
1400000US06037534406,6037534406,2019,4754,0,0,0,0
1400000US06037534501,6037534501,2019,5166,0,0,0,0
1400000US06037534502,6037534502,2019,4213,0,0,0,0
1400000US06037534700,6037534700,2019,4316,0,0,0,0
1400000US06037534802,6037534802,2019,2875,0,0,0,0
1400000US06037534803,6037534803,2019,4930,0,0,0,0
1400000US06037534804,6037534804,2019,3878,0,0,0,0
1400000US06037534900,6037534900,2019,6569,0,0,0,0
1400000US06037535001,6037535001,2019,4325,0,0,0,0
1400000US06037535002,6037535002,2019,3681,0,0,0,0
1400000US06037535101,6037535101,2019,7306,0,0,0,0
1400000US06037535102,6037535102,2019,4517,0,0,0,0
1400000US06037535200,6037535200,2019,5820,0,0,0,0
1400000US06037535300,6037535300,2019,6251,0,0,0,0
1400000US06037535400,6037535400,2019,2822,0,0,0,0
1400000US06037535501,6037535501,2019,3866,0,0,0,0
1400000US06037535502,6037535502,2019,4958,0,0,0,0
1400000US06037535503,6037535503,2019,2497,0,0,0,0
1400000US06037535603,6037535603,2019,3493,0,0,0,0
1400000US06037535604,6037535604,2019,4435,0,0,0,0
1400000US06037535605,6037535605,2019,4153,0,0,0,0
1400000US06037535606,6037535606,2019,1860,0,0,0,0
1400000US06037535607,6037535607,2019,4775,0,0,0,0
1400000US06037535701,6037535701,2019,6050,0,0,0,0
1400000US06037535702,6037535702,2019,5522,0,0,0,0
1400000US06037535802,6037535802,2019,6807,0,0,0,0
1400000US06037535803,6037535803,2019,4458,0,0,0,0
1400000US06037535804,6037535804,2019,5498,0,0,0,0
1400000US06037535901,6037535901,2019,5757,0,0,0,0
1400000US06037535902,6037535902,2019,6519,0,0,0,0
1400000US06037536000,6037536000,2019,3720,0,0,0,0
1400000US06037536102,6037536102,2019,3164,0,0,0,0
1400000US06037536103,6037536103,2019,5516,0,0,0,0
1400000US06037536104,6037536104,2019,4050,0,0,0,0
1400000US06037536201,6037536201,2019,5112,4,2,1,0
1400000US06037536202,6037536202,2019,3039,0,0,0,0
1400000US06037540000,6037540000,2019,5521,27,14,7,3
1400000US06037540101,6037540101,2019,6473,0,0,0,0
1400000US06037540102,6037540102,2019,6972,0,0,0,0
1400000US06037540201,6037540201,2019,2370,0,0,0,0
1400000US06037540202,6037540202,2019,6845,0,0,0,0
1400000US06037540203,6037540203,2019,5594,0,0,0,0
1400000US06037540300,6037540300,2019,5267,0,0,0,0
1400000US06037540400,6037540400,2019,2383,0,0,0,0
1400000US06037540501,6037540501,2019,6942,0,0,0,0
1400000US06037540502,6037540502,2019,6548,0,0,0,0
1400000US06037540600,6037540600,2019,4271,0,0,0,0
1400000US06037540700,6037540700,2019,3014,0,0,0,0
1400000US06037540800,6037540800,2019,5042,0,0,0,0
1400000US06037540901,6037540901,2019,4994,0,0,0,0
1400000US06037540902,6037540902,2019,4506,0,0,0,0
1400000US06037541003,6037541003,2019,4373,2251,827,505,378
1400000US06037541100,6037541100,2019,3321,0,0,0,0
1400000US06037541200,6037541200,2019,5618,0,0,0,0
1400000US06037541300,6037541300,2019,6031,0,0,0,0
1400000US06037541401,6037541401,2019,4384,0,0,0,0
1400000US06037541402,6037541402,2019,2651,0,0,0,0
1400000US06037541500,6037541500,2019,6070,0,0,0,0
1400000US06037541603,6037541603,2019,2983,0,0,0,0
1400000US06037541604,6037541604,2019,6172,0,0,0,0
1400000US06037541605,6037541605,2019,5353,0,0,0,0
1400000US06037541606,6037541606,2019,2506,0,0,0,0
1400000US06037541700,6037541700,2019,6364,0,0,0,0
1400000US06037541801,6037541801,2019,4903,0,0,0,0
1400000US06037541802,6037541802,2019,5464,251,100,93,8
1400000US06037542000,6037542000,2019,5702,0,0,0,0
1400000US06037542103,6037542103,2019,4114,0,0,0,0
1400000US06037542104,6037542104,2019,3334,0,0,0,0
1400000US06037542105,6037542105,2019,5200,0,0,0,0
1400000US06037542106,6037542106,2019,3226,0,0,0,0
1400000US06037542200,6037542200,2019,6962,0,0,0,0
1400000US06037542401,6037542401,2019,4912,0,0,0,0
1400000US06037542402,6037542402,2019,3183,18,4,3,3
1400000US06037542501,6037542501,2019,4307,0,0,0,0
1400000US06037542502,6037542502,2019,4284,0,0,0,0
1400000US06037542601,6037542601,2019,3003,0,0,0,0
1400000US06037542602,6037542602,2019,5486,0,0,0,0
1400000US06037542700,6037542700,2019,5720,0,0,0,0
1400000US06037542800,6037542800,2019,3162,0,0,0,0
1400000US06037542900,6037542900,2019,3285,0,0,0,0
1400000US06037543000,6037543000,2019,4345,509,126,133,79
1400000US06037543100,6037543100,2019,6739,2061,639,521,303
1400000US06037543201,6037543201,2019,3607,0,0,0,0
1400000US06037543203,6037543203,2019,5543,594,104,125,64
1400000US06037543304,6037543304,2019,6061,4891,1018,1012,926
1400000US06037543305,6037543305,2019,2635,1504,362,279,266
1400000US06037543306,6037543306,2019,5716,2878,870,699,435
1400000US06037543321,6037543321,2019,4722,4032,705,846,432
1400000US06037543322,6037543322,2019,6611,178,36,46,30
1400000US06037543400,6037543400,2019,4086,0,0,0,0
1400000US06037543501,6037543501,2019,6802,0,0,0,0
1400000US06037543502,6037543502,2019,4554,0,0,0,0
1400000US06037543503,6037543503,2019,5686,0,0,0,0
1400000US06037543601,6037543601,2019,3910,0,0,0,0
1400000US06037543603,6037543603,2019,3690,0,0,0,0
1400000US06037543605,6037543605,2019,4563,0,0,0,0
1400000US06037543606,6037543606,2019,3199,0,0,0,0
1400000US06037543607,6037543607,2019,2833,0,0,0,0
1400000US06037543701,6037543701,2019,2994,0,0,0,0
1400000US06037543703,6037543703,2019,3472,0,0,0,0
1400000US06037543704,6037543704,2019,3604,0,0,0,0
1400000US06037543705,6037543705,2019,3479,0,0,0,0
1400000US06037543801,6037543801,2019,5260,0,0,0,0
1400000US06037543803,6037543803,2019,3971,0,0,0,0
1400000US06037543804,6037543804,2019,3155,0,0,0,0
1400000US06037543903,6037543903,2019,3804,95,31,28,11
1400000US06037543905,6037543905,2019,4510,24,12,8,1
1400000US06037544001,6037544001,2019,3930,75,20,20,7
1400000US06037544002,6037544002,2019,4129,16,4,4,2
1400000US06037550101,6037550101,2019,3274,1,0,0,0
1400000US06037550201,6037550201,2019,2700,0,0,0,0
1400000US06037550202,6037550202,2019,5476,0,0,0,0
1400000US06037550301,6037550301,2019,5057,0,0,0,0
1400000US06037550501,6037550501,2019,2609,46,11,11,6
1400000US06037550502,6037550502,2019,5195,3,0,1,0
1400000US06037550601,6037550601,2019,5639,0,0,0,0
1400000US06037550602,6037550602,2019,4211,0,0,0,0
1400000US06037550700,6037550700,2019,6920,0,0,0,0
1400000US06037550801,6037550801,2019,3919,0,0,0,0
1400000US06037550802,6037550802,2019,3244,0,0,0,0
1400000US06037550901,6037550901,2019,3762,0,0,0,0
1400000US06037550902,6037550902,2019,5572,0,0,0,0
1400000US06037551001,6037551001,2019,4229,0,0,0,0
1400000US06037551002,6037551002,2019,2855,0,0,0,0
1400000US06037551101,6037551101,2019,3926,0,0,0,0
1400000US06037551102,6037551102,2019,5503,0,0,0,0
1400000US06037551201,6037551201,2019,3588,0,0,0,0
1400000US06037551203,6037551203,2019,3955,0,0,0,0
1400000US06037551204,6037551204,2019,3711,0,0,0,0
1400000US06037551300,6037551300,2019,5422,0,0,0,0
1400000US06037551401,6037551401,2019,4245,0,0,0,0
1400000US06037551402,6037551402,2019,4459,0,0,0,0
1400000US06037551501,6037551501,2019,4914,0,0,0,0
1400000US06037551502,6037551502,2019,4250,0,0,0,0
1400000US06037551700,6037551700,2019,6547,0,0,0,0
1400000US06037551801,6037551801,2019,3857,0,0,0,0
1400000US06037551802,6037551802,2019,3676,0,0,0,0
1400000US06037551900,6037551900,2019,5333,0,0,0,0
1400000US06037552001,6037552001,2019,4105,0,0,0,0
1400000US06037552002,6037552002,2019,3721,0,0,0,0
1400000US06037552100,6037552100,2019,5891,0,0,0,0
1400000US06037552200,6037552200,2019,6827,0,0,0,0
1400000US06037552301,6037552301,2019,4900,481,137,129,42
1400000US06037552302,6037552302,2019,3648,1942,445,494,276
1400000US06037552400,6037552400,2019,2781,2781,1014,853,212
1400000US06037552601,6037552601,2019,5720,0,0,0,0
1400000US06037552602,6037552602,2019,4191,8,3,2,1
1400000US06037552700,6037552700,2019,6985,0,0,0,0
1400000US06037552800,6037552800,2019,6401,0,0,0,0
1400000US06037552900,6037552900,2019,6881,0,0,0,0
1400000US06037553000,6037553000,2019,4823,0,0,0,0
1400000US06037553100,6037553100,2019,6278,0,0,0,0
1400000US06037553201,6037553201,2019,3805,0,0,0,0
1400000US06037553202,6037553202,2019,3238,0,0,0,0
1400000US06037553300,6037553300,2019,3390,0,0,0,0
1400000US06037553400,6037553400,2019,3861,0,0,0,0
1400000US06037553502,6037553502,2019,4183,0,0,0,0
1400000US06037553503,6037553503,2019,2768,0,0,0,0
1400000US06037553504,6037553504,2019,5363,0,0,0,0
1400000US06037553601,6037553601,2019,5261,387,119,109,40
1400000US06037553602,6037553602,2019,4730,0,0,0,0
1400000US06037553701,6037553701,2019,4176,0,0,0,0
1400000US06037553702,6037553702,2019,5236,0,0,0,0
1400000US06037553801,6037553801,2019,4174,0,0,0,0
1400000US06037553802,6037553802,2019,6303,0,0,0,0
1400000US06037553901,6037553901,2019,6896,0,0,0,0
1400000US06037553902,6037553902,2019,5804,0,0,0,0
1400000US06037554001,6037554001,2019,4171,0,0,0,0
1400000US06037554002,6037554002,2019,5659,0,0,0,0
1400000US06037554101,6037554101,2019,3799,0,0,0,0
1400000US06037554105,6037554105,2019,4569,0,0,0,0
1400000US06037554106,6037554106,2019,4172,0,0,0,0
1400000US06037554201,6037554201,2019,4108,0,0,0,0
1400000US06037554203,6037554203,2019,3689,0,0,0,0
1400000US06037554204,6037554204,2019,4391,0,0,0,0
1400000US06037554301,6037554301,2019,3554,0,0,0,0
1400000US06037554302,6037554302,2019,3915,0,0,0,0
1400000US06037554403,6037554403,2019,5462,0,0,0,0
1400000US06037554404,6037554404,2019,4443,0,0,0,0
1400000US06037554405,6037554405,2019,3040,0,0,0,0
1400000US06037554406,6037554406,2019,4875,0,0,0,0
1400000US06037554511,6037554511,2019,4027,0,0,0,0
1400000US06037554512,6037554512,2019,6108,0,0,0,0
1400000US06037554513,6037554513,2019,2507,0,0,0,0
1400000US06037554514,6037554514,2019,4322,0,0,0,0
1400000US06037554515,6037554515,2019,3703,0,0,0,0
1400000US06037554516,6037554516,2019,3902,0,0,0,0
1400000US06037554517,6037554517,2019,4883,0,0,0,0
1400000US06037554518,6037554518,2019,5433,0,0,0,0
1400000US06037554519,6037554519,2019,3610,0,0,0,0
1400000US06037554521,6037554521,2019,5750,0,0,0,0
1400000US06037554522,6037554522,2019,4787,0,0,0,0
1400000US06037554600,6037554600,2019,4360,0,0,0,0
1400000US06037554700,6037554700,2019,4874,0,0,0,0
1400000US06037554801,6037554801,2019,3364,0,0,0,0
1400000US06037554802,6037554802,2019,6165,0,0,0,0
1400000US06037554900,6037554900,2019,6991,0,0,0,0
1400000US06037555001,6037555001,2019,5411,0,0,0,0
1400000US06037555002,6037555002,2019,3475,0,0,0,0
1400000US06037555105,6037555105,2019,4935,0,0,0,0
1400000US06037555106,6037555106,2019,4002,0,0,0,0
1400000US06037555107,6037555107,2019,6084,0,0,0,0
1400000US06037555202,6037555202,2019,3397,0,0,0,0
1400000US06037555211,6037555211,2019,5766,0,0,0,0
1400000US06037555212,6037555212,2019,5032,0,0,0,0
1400000US06037555300,6037555300,2019,5390,2,0,0,0
1400000US06037570001,6037570001,2019,4463,0,0,0,0
1400000US06037570002,6037570002,2019,2699,0,0,0,0
1400000US06037570003,6037570003,2019,4443,0,0,0,0
1400000US06037570100,6037570100,2019,2829,0,0,0,0
1400000US06037570202,6037570202,2019,6415,0,0,0,0
1400000US06037570203,6037570203,2019,3973,0,0,0,0
1400000US06037570204,6037570204,2019,4130,0,0,0,0
1400000US06037570303,6037570303,2019,4247,0,0,0,0
1400000US06037570304,6037570304,2019,5171,0,0,0,0
1400000US06037570305,6037570305,2019,4493,0,0,0,0
1400000US06037570306,6037570306,2019,2837,0,0,0,0
1400000US06037570402,6037570402,2019,3470,0,0,0,0
1400000US06037570403,6037570403,2019,4586,0,0,0,0
1400000US06037570404,6037570404,2019,3501,0,0,0,0
1400000US06037570502,6037570502,2019,6616,0,0,0,0
1400000US06037570503,6037570503,2019,2691,0,0,0,0
1400000US06037570504,6037570504,2019,4728,0,0,0,0
1400000US06037570601,6037570601,2019,5421,0,0,0,0
1400000US06037570602,6037570602,2019,6356,0,0,0,0
1400000US06037570603,6037570603,2019,4435,0,0,0,0
1400000US06037570701,6037570701,2019,6569,0,0,0,0
1400000US06037570703,6037570703,2019,3463,0,0,0,0
1400000US06037570800,6037570800,2019,5522,0,0,0,0
1400000US06037570901,6037570901,2019,5647,0,0,0,0
1400000US06037570902,6037570902,2019,3616,0,0,0,0
1400000US06037571000,6037571000,2019,5747,0,0,0,0
1400000US06037571101,6037571101,2019,4574,0,0,0,0
1400000US06037571102,6037571102,2019,3877,0,0,0,0
1400000US06037571201,6037571201,2019,3895,0,0,0,0
1400000US06037571202,6037571202,2019,3903,0,0,0,0
1400000US06037571300,6037571300,2019,4414,0,0,0,0
1400000US06037571400,6037571400,2019,4246,0,0,0,0
1400000US06037571502,6037571502,2019,4661,0,0,0,0
1400000US06037571504,6037571504,2019,4626,0,0,0,0
1400000US06037571505,6037571505,2019,2670,0,0,0,0
1400000US06037571600,6037571600,2019,2039,0,0,0,0
1400000US06037571701,6037571701,2019,6384,0,0,0,0
1400000US06037571703,6037571703,2019,3667,0,0,0,0
1400000US06037571704,6037571704,2019,4107,0,0,0,0
1400000US06037571800,6037571800,2019,3310,0,0,0,0
1400000US06037571900,6037571900,2019,5481,0,0,0,0
1400000US06037572001,6037572001,2019,5830,0,0,0,0
1400000US06037572201,6037572201,2019,6197,0,0,0,0
1400000US06037572202,6037572202,2019,3606,0,0,0,0
1400000US06037572301,6037572301,2019,3795,0,0,0,0
1400000US06037572500,6037572500,2019,3365,0,0,0,0
1400000US06037572600,6037572600,2019,5370,0,0,0,0
1400000US06037572700,6037572700,2019,5499,0,0,0,0
1400000US06037573002,6037573002,2019,3990,0,0,0,0
1400000US06037573003,6037573003,2019,1802,0,0,0,0
1400000US06037573004,6037573004,2019,5153,0,0,0,0
1400000US06037573101,6037573101,2019,3163,0,0,0,0
1400000US06037573102,6037573102,2019,4002,0,0,0,0
1400000US06037573201,6037573201,2019,4927,0,0,0,0
1400000US06037573202,6037573202,2019,6230,0,0,0,0
1400000US06037573300,6037573300,2019,4310,0,0,0,0
1400000US06037573401,6037573401,2019,1432,0,0,0,0
1400000US06037573402,6037573402,2019,6426,0,0,0,0
1400000US06037573403,6037573403,2019,3179,0,0,0,0
1400000US06037573601,6037573601,2019,6162,0,0,0,0
